Row.names	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	y
Br2167	-165.072001287596	-87.4940921271188	3.14620535304736	-2.0019717315515	-8.18632850400775	14.2990258501793	10.967982618333	3.8551915912837	0
Br2179	-170.124474119723	-75.3976274934598	-14.6087966335679	-78.3620069473864	59.4288975074637	-23.0866552434543	2.96315156300081	-14.0463645611085	0
Br2165	-219.824612418976	-81.7179790150318	12.9560019749093	38.3752889299665	-14.1446423114245	-2.87119206259771	4.52805152581619	-12.5283295818289	0
Br2157	-120.478095817805	-91.4845280053045	14.7858563829117	8.08277317495775	21.9470723714463	24.4379415657622	5.48162899982545	11.0811867498163	0
Br2152	-226.135697429703	-79.8345047393146	10.6037331727503	20.1080932296635	-14.4596393871201	2.52682824388247	13.4547474509113	-7.75848615991634	0
Br2220	-251.739007880386	-115.326447468594	-17.6378162334163	16.6054988879007	-69.4844051604743	-26.155325078268	3.18355859219141	-67.6033441401384	0
Br2234	-222.033310245775	-120.452531568906	-18.5113299836992	16.7173673649853	-67.5866925796947	-8.09596797835891	4.11004819756574	-43.8177890662141	0
Br2022	-246.632892231319	-94.5212974759983	8.57395488096368	9.16985330671556	-13.7910593182241	-9.52458585820938	17.3547562804249	-36.5440406579766	0
Br1947	-67.8860610093467	-78.9738726581695	9.58531592506062	2.59588881274389	8.54839352515554	31.7121318186687	9.4002130868262	21.9871341628177	0
Br1969	-241.682227334868	-85.556239036592	13.072494112746	14.6525069922589	-7.29097709985762	-2.98789871149409	5.76053336052459	5.01848225802883	0
Br2083	-241.071119427275	-96.3004976502755	11.6156736956126	42.5852219591008	-41.9574593854796	8.48380131603962	10.2968825806287	1.0099047967415	0
Br1992	-391.307170626315	-114.714844955904	-32.1001978247012	-59.1940484012224	-51.0894022624381	-35.1078683043848	23.2099510832736	-23.7434461416157	0
Br2269	-188.751607125603	-88.8338759513451	-1.3388617762828	-0.230438715684825	-9.52683401218163	5.56738109110191	-8.95301627458528	18.3055380203038	0
Br2381	-115.609237903809	-75.3289668735048	-11.8357673932125	-57.4885589611263	20.4288153538558	5.57625316159752	6.14397307407887	6.73867042353511	0
Br2138	-242.705381365016	-83.2978587969455	12.6588127353732	14.281422657112	-11.964667278326	-11.2702686400194	17.8285327228547	-39.9615659393547	0
Br2013	-220.961660344548	-86.4506883095813	22.1479926625993	65.3113044734575	-30.8826336638631	6.74365952858258	7.22783271059528	-5.58885428847853	0
Br2035	-175.316859907688	-81.3532591544187	12.1637110168553	21.6201776906969	0.988666001591622	11.4161242345095	2.56068908901225	3.62530433772029	0
Br2057	-37.1772120830031	-64.7545611558056	-11.8691813848378	-55.7330758104406	26.5887996744375	9.93175482458516	1.53133578778492	14.3608187961881	0
2015-2572	66.6254119597764	-4.0222400815579	-2.62619681662046	0.314517107380857	-17.8210387854763	-27.757555216288	7.98745489803795	-2.85681033018963	0
2015-2573	55.881461732663	4.48222855995763	-3.05963378639195	-4.67108222661395	-22.2129820642877	-32.3422653667132	9.38463544530664	7.00680170226569	0
2015-2574	83.8176752279609	-11.9084542730167	3.11975086263118	-2.56810242918804	0.683688995726598	-12.6326351952187	5.94216938052073	-8.08889474707857	1
